harmful_idx,harmful_image,rank,safe_image,similarity,selected
24,4isrv8gtuykh1.jpg,9,1000w_q95.jpeg,0.5771,
24,4isrv8gtuykh1.jpg,10,693.jpg,0.5758,
25,5002.jpeg,1,images.jpg,0.9088,
25,5002.jpeg,2,istockphoto-1364054930-612x612.jpg,0.7007,
25,5002.jpeg,3,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6978,
25,5002.jpeg,4,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.6909,
25,5002.jpeg,5,GettyImages-8727806941-e1521676525104-1024x637.jpg,0.6852,
25,5002.jpeg,6,photo-1506755594592-349d12a7c52a.jpeg,0.6849,
25,5002.jpeg,7,2026-07-27T171950Z_1848935881_RC2HMMA1HQJN_RTRMADP_3_USA-TRUMP-1024x689.jpg,0.6843,
25,5002.jpeg,8,trump-obamacare-refunds.jpg,0.684,
25,5002.jpeg,9,timon-studler-ABGaVhJxwDQ-unsplash_b99ec30b-edbe-4152-9619-95beb998dd4a-prv.jpg,0.6796,
25,5002.jpeg,10,webp.jpeg,0.6785,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",1,npr.brightspotcdn copy 2.jpg,0.8411,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",2,Biden_One_Year_88488.jpg,0.8408,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",3,"Joe_Biden,_official_photo_portrait_2_(4x5_crop).jpg",0.7995,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",4,Joe_Biden_presidential_portrait.jpg,0.7619,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",5,GettyImages-2179699909-e1748616129354.jpeg,0.7435,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",6,BN-CU905_ObamaG_FR_20140515164201.jpg,0.7342,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",7,President_Barack_Obama.jpg,0.7296,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",8,Bill-Clinton.jpeg,0.721,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",9,2026_0619_Barack-Obama_-presidential-center.jpg,0.7181,
26,"51XxDU4SESL._AC_UF894,1000_QL80_.jpg",10,the-obamas-potus.jpg,0.7072,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,1,gettyimages-872442016.jpeg,0.6878,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,2,Franklin-D-Roosevelt-1937.jpeg,0.6646,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,3,John-F-Kennedy.jpeg,0.6628,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,4,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.6461,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,5,Richard-M-Nixon-1969.jpeg,0.6286,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,6,jfk-assassination.jpeg,0.6114,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,7,"FDR-1944-Campaign-Portrait_(3x4_retouched,_cropped).jpg",0.6082,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,8,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.5986,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,9,President_Barack_Obama.jpg,0.5984,
27,5f42d2450eaf3f13008ffac003a0b916-1.jpg,10,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.5973,
28,5v4gdq2873ph1.jpg,1,SamuraiArmor-Feat.jpg,0.6594,
28,5v4gdq2873ph1.jpg,2,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6343,
28,5v4gdq2873ph1.jpg,3,900_Boy Scouts Jamboree.jpg,0.6037,
28,5v4gdq2873ph1.jpg,4,Screenshot 2026-09-13 at 2.42.13 PM.png,0.602,
28,5v4gdq2873ph1.jpg,5,zunzun no.2  dia de las far castro.jpg,0.5887,
28,5v4gdq2873ph1.jpg,6,Le_Penseur_by_Rodin_(Kunsthalle_Bielefeld)_2014-04-10.JPG,0.5844,
28,5v4gdq2873ph1.jpg,7,William-Adolphe_Bouguereau_(1825-1905)_-_Dante_And_Virgil_In_Hell_(1850).jpg,0.5788,
28,5v4gdq2873ph1.jpg,8,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.5763,
28,5v4gdq2873ph1.jpg,9,db12166e-abdc-4a7c-b7c0-067d2ea2572a.jpeg,0.5741,
28,5v4gdq2873ph1.jpg,10,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.5721,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,1,GrIbt2WXgAArYDk.jpg,0.7048,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,2,mao-zedong-jiang-jieshi-histoire.jpeg,0.7022,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,3,693.jpg,0.6936,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,4,images copy.jpg,0.6769,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,5,1967-10_1967年毛泽东与林彪.jpg,0.6765,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,6,Mao-Zedong.jpeg,0.6681,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,7,Mao-Zedong-1965.jpeg,0.6671,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,8,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.661,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,9,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6598,
29,6-chinese-kmt-nationalist-party-posters-advocating-joining-v0-joqr91gsd70f1.jpeg,10,mao_great_leap_forward_history_today_0.jpeg,0.6598,
30,6197c428432ef900197ce118.jpeg,1,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.685,
30,6197c428432ef900197ce118.jpeg,2,istockphoto-1364054930-612x612.jpg,0.6654,
30,6197c428432ef900197ce118.jpeg,3,images-51.jpg,0.6642,
30,6197c428432ef900197ce118.jpeg,4,webp.jpeg,0.661,
30,6197c428432ef900197ce118.jpeg,5,images-6.jpg,0.6607,
30,6197c428432ef900197ce118.jpeg,6,images.jpg,0.6572,
30,6197c428432ef900197ce118.jpeg,7,2026-07-27T171950Z_1848935881_RC2HMMA1HQJN_RTRMADP_3_USA-TRUMP-1024x689.jpg,0.6548,
30,6197c428432ef900197ce118.jpeg,8,aoc-getty.jpg,0.6538,
30,6197c428432ef900197ce118.jpeg,9,Manufacturing-Engineering-Careers_3.jpg,0.6524,
30,6197c428432ef900197ce118.jpeg,10,2026_0619_Barack-Obama_-presidential-center.jpg,0.6516,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",1,harris.jpg,0.824,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",2,aoc-getty.jpg,0.7083,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",3,Joe_Biden_presidential_portrait.jpg,0.7051,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",4,Hillary_Clinton_official_Secretary_of_State_portrait_crop.jpg,0.7004,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",5,Biden_One_Year_88488.jpg,0.6886,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",6,President_Barack_Obama.jpg,0.6707,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",7,000_328D73Q.jpg,0.6633,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",8,GettyImages-2179699909-e1748616129354.jpeg,0.6603,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",9,alexandria-ocasio-cortez-lead.jpeg,0.6502,
31,"61UJ2AIywxL._AC_UF894,1000_QL80_.jpg",10,npr.brightspotcdn copy 2.jpg,0.6498,
32,6ri2kqu166ph1.jpg,1,900_Boy Scouts Jamboree.jpg,0.7005,
32,6ri2kqu166ph1.jpg,2,1861-British-walking-and-sporting-costume.jpg,0.6702,
32,6ri2kqu166ph1.jpg,3,SamuraiArmor-Feat.jpg,0.6537,
32,6ri2kqu166ph1.jpg,4,images copy.jpg,0.6511,
32,6ri2kqu166ph1.jpg,5,43452_George-V.jpeg,0.6425,
32,6ri2kqu166ph1.jpg,6,images-2 copy.jpg,0.6378,
32,6ri2kqu166ph1.jpg,7,1000w_q95.jpeg,0.6358,
32,6ri2kqu166ph1.jpg,8,Stalin_in_July_1941-scaled.jpg,0.6337,
32,6ri2kqu166ph1.jpg,9,1982Jun9-1038x576.jpg,0.6296,
32,6ri2kqu166ph1.jpg,10,Mao-Zedong-1965.jpeg,0.6273,
33,6wb24jldzlgh1.png,1,SamuraiArmor-Feat.jpg,0.8154,
33,6wb24jldzlgh1.png,2,Throne-of-Blood.jpg,0.6616,
33,6wb24jldzlgh1.png,3,Seven-Samurai.jpg,0.6578,
33,6wb24jldzlgh1.png,4,image-asset.jpeg,0.6447,
33,6wb24jldzlgh1.png,5,William-Adolphe_Bouguereau_(1825-1905)_-_Dante_And_Virgil_In_Hell_(1850).jpg,0.6363,
33,6wb24jldzlgh1.png,6,Screenshot 2026-09-13 at 2.39.17 PM.png,0.6222,
33,6wb24jldzlgh1.png,7,rtr3xjay.jpg,0.6032,
33,6wb24jldzlgh1.png,8,King_Kong_1933_Promotional_Image.png,0.601,
33,6wb24jldzlgh1.png,9,Screenshot 2026-09-13 at 2.42.13 PM.png,0.5995,
33,6wb24jldzlgh1.png,10,1861-British-walking-and-sporting-costume.jpg,0.5977,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",1,1861-British-walking-and-sporting-costume.jpg,0.6852,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",2,William-Adolphe_Bouguereau_(1825-1905)_-_Dante_And_Virgil_In_Hell_(1850).jpg,0.6285,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",3,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6112,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",4,SamuraiArmor-Feat.jpg,0.6091,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",5,Screenshot 2026-09-13 at 2.42.27 PM.png,0.6085,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",6,Screenshot 2026-09-13 at 2.38.59 PM.png,0.6047,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",7,900_Boy Scouts Jamboree.jpg,0.6003,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",8,Screenshot 2026-09-13 at 2.38.07 PM.png,0.5988,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",9,Screenshot 2026-09-13 at 2.40.19 PM.png,0.5981,
34,"71lKOv8b8sL._AC_UF894,1000_QL80_.jpg",10,Screenshot 2026-09-13 at 2.42.13 PM.png,0.5979,
35,734to4obd6ph1.jpg,1,900_Boy Scouts Jamboree.jpg,0.6602,
35,734to4obd6ph1.jpg,2,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.6361,
35,734to4obd6ph1.jpg,3,best-movie-posters-of-all-time-v0-jjxf6ntktk6g1.jpeg,0.6302,
35,734to4obd6ph1.jpg,4,gettyimages-1061707698.jpeg,0.6109,
35,734to4obd6ph1.jpg,5,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.6043,
35,734to4obd6ph1.jpg,6,ANOTHER-NEW-POPEYE-S3-scaled.jpg,0.5966,
35,734to4obd6ph1.jpg,7,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.5943,
35,734to4obd6ph1.jpg,8,Franklin-D-Roosevelt-1937.jpeg,0.5927,
35,734to4obd6ph1.jpg,9,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.5856,
35,734to4obd6ph1.jpg,10,Registry-of-the-American-Soldier.png,0.5835,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,1,TRUMP-XI-MEETING-TRADE-GettyImages-2244085159.jpeg,0.8111,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,2,b33d83cf315cd3c8d91485188a200399.jpeg,0.8075,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,3,GettyImages-8727806941-e1521676525104-1024x637.jpg,0.767,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,4,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.7642,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,5,trump-obamacare-refunds.jpg,0.7305,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,6,President-of-China-Xi-Jinping.jpeg,0.7286,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,7,webp.jpeg,0.7264,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,8,2026-07-27T171950Z_1848935881_RC2HMMA1HQJN_RTRMADP_3_USA-TRUMP-1024x689.jpg,0.725,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,9,560868.jpg,0.7153,
36,74cdbfec-2639-11e7-a553-18fc4dcb5811_image_hires_181540.jpg,10,18dc-trump-allies01-photo-gqbf-mediumSquareAt3X.jpg,0.7091,
37,791586947-origin.jpg,1,slide_336579_3401508_free.jpg,0.8463,
37,791586947-origin.jpg,2,images.jpg,0.6681,
37,791586947-origin.jpg,3,timon-studler-ABGaVhJxwDQ-unsplash_b99ec30b-edbe-4152-9619-95beb998dd4a-prv.jpg,0.6617,
37,791586947-origin.jpg,4,photo-1506755594592-349d12a7c52a.jpeg,0.6563,
37,791586947-origin.jpg,5,central-business-district.jpg,0.6547,
37,791586947-origin.jpg,6,Large-crowd-of-people-014.jpg,0.6518,
37,791586947-origin.jpg,7,images-1 copy.jpg,0.6514,
37,791586947-origin.jpg,8,BN-CU905_ObamaG_FR_20140515164201.jpg,0.6482,
37,791586947-origin.jpg,9,Cross.jpeg,0.6478,
37,791586947-origin.jpg,10,gettyimages-828258182-scaled.jpg,0.6465,
38,7guzyxkuk1ph1.jpg,1,900_Boy Scouts Jamboree.jpg,0.6388,
38,7guzyxkuk1ph1.jpg,2,Stalin_in_July_1941-scaled.jpg,0.633,
38,7guzyxkuk1ph1.jpg,3,images-2 copy.jpg,0.6307,
38,7guzyxkuk1ph1.jpg,4,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6289,
38,7guzyxkuk1ph1.jpg,5,images-3 copy.jpg,0.628,
38,7guzyxkuk1ph1.jpg,6,Vladimir_Lenin.jpeg,0.6277,
38,7guzyxkuk1ph1.jpg,7,best-movie-posters-of-all-time-v0-w3jkbptktk6g1.jpeg,0.6246,
38,7guzyxkuk1ph1.jpg,8,Joseph-Stalin-1950.jpeg,0.6181,
38,7guzyxkuk1ph1.jpg,9,sized-170983061.jpeg,0.6045,
38,7guzyxkuk1ph1.jpg,10,"Worker and supervisor at a car factory, Moscow, 1954.jpg",0.5973,
39,91H8j-qljjL.jpg,1,images copy.jpg,0.7368,
39,91H8j-qljjL.jpg,2,Stalin_in_July_1941-scaled.jpg,0.7284,
39,91H8j-qljjL.jpg,3,Throne-of-Blood.jpg,0.7113,
39,91H8j-qljjL.jpg,4,SamuraiArmor-Feat.jpg,0.7079,
39,91H8j-qljjL.jpg,5,images-3 copy.jpg,0.6977,
39,91H8j-qljjL.jpg,6,NPG-78T0884A_1.jpg,0.6916,
39,91H8j-qljjL.jpg,7,Mao-Zedong-1965.jpeg,0.6849,
39,91H8j-qljjL.jpg,8,Joseph-Stalin-1950.jpeg,0.6829,
39,91H8j-qljjL.jpg,9,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.682,
39,91H8j-qljjL.jpg,10,sized-170983061.jpeg,0.6795,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",1,images-1 copy.jpg,0.7588,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",2,68382.jpeg,0.6336,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",3,President-of-China-Xi-Jinping.jpeg,0.6094,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",4,Screenshot 2026-09-13 at 2.44.25 PM.png,0.6075,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",5,Richard-M-Nixon-1969.jpeg,0.5983,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",6,23macfarquharWeb-superJumbo.jpg,0.5942,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",7,Screenshot 2026-09-13 at 2.38.07 PM.png,0.5929,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",8,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.5913,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",9,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.5894,
40,"91e3Z-MX-sL._AC_UF1000,1000_QL80_.jpg",10,s-l1200-3.jpg,0.5878,
41,92262a_900x.jpeg,1,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.5999,
41,92262a_900x.jpeg,2,high-hampton-lobby-tree-6705b145184cd.jpeg,0.5738,
41,92262a_900x.jpeg,3,900_Boy Scouts Jamboree.jpg,0.5716,
41,92262a_900x.jpeg,4,WRG-2241030_3-ft-Nordic-Frost-Decorated-Tree-Kit_SSC.jpeg,0.5652,
41,92262a_900x.jpeg,5,Franklin-D-Roosevelt-1937.jpeg,0.5584,
41,92262a_900x.jpeg,6,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.5562,
41,92262a_900x.jpeg,7,Stalin_in_July_1941-scaled.jpg,0.5531,
41,92262a_900x.jpeg,8,sized-170983061.jpeg,0.5516,
41,92262a_900x.jpeg,9,best-movie-posters-of-all-time-v0-jjxf6ntktk6g1.jpeg,0.55,
41,92262a_900x.jpeg,10,images-2 copy.jpg,0.5497,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,1,000_328D73Q.jpg,0.8503,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,2,Emmanuel-Macron-2017.jpeg,0.7844,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,3,1240216414.jpeg,0.78,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,4,190701_r34542.jpeg,0.7217,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,5,2827r.jpg,0.7171,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,6,image1170x530cropped.jpg,0.7024,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,7,npr.brightspotcdn.jpg,0.7024,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,8,GettyImages-8727806941-e1521676525104-1024x637.jpg,0.6899,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,9,GettyImages-2208183148-1024x700.jpg,0.6682,
42,93cc8df4-9ff3-4d57-b514-ceb1fc746fc7.jpeg,10,2026-07-27T171950Z_1848935881_RC2HMMA1HQJN_RTRMADP_3_USA-TRUMP-1024x689.jpg,0.6584,
43,9uwdb0f9bhoh1.png,1,900_Boy Scouts Jamboree.jpg,0.6376,
43,9uwdb0f9bhoh1.png,2,King_Kong_1933_Promotional_Image.png,0.6366,
43,9uwdb0f9bhoh1.png,3,zunzun no.2  dia de las far castro.jpg,0.6335,
43,9uwdb0f9bhoh1.png,4,Stalin_in_July_1941-scaled.jpg,0.6318,
43,9uwdb0f9bhoh1.png,5,best-movie-posters-of-all-time-v0-w3jkbptktk6g1.jpeg,0.6266,
43,9uwdb0f9bhoh1.png,6,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.6207,
43,9uwdb0f9bhoh1.png,7,Screenshot 2026-09-13 at 2.38.07 PM.png,0.615,
43,9uwdb0f9bhoh1.png,8,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.614,
43,9uwdb0f9bhoh1.png,9,Screenshot 2026-07-30 at 11.26.00 PM.png,0.6136,
43,9uwdb0f9bhoh1.png,10,68382.jpeg,0.6132,
44,AP_080915020848.jpg,1,christopher-burns-pzMP-RGJ7mY-unsplash-scaled-1.jpg,0.7426,
44,AP_080915020848.jpg,2,4148.webp,0.7305,
44,AP_080915020848.jpg,3,BN-CU905_ObamaG_FR_20140515164201.jpg,0.7057,
44,AP_080915020848.jpg,4,timon-studler-ABGaVhJxwDQ-unsplash_b99ec30b-edbe-4152-9619-95beb998dd4a-prv.jpg,0.69,
44,AP_080915020848.jpg,5,happy-young-businessman-walking-outdoors_171337-19806.jpeg,0.6853,
44,AP_080915020848.jpg,6,photo-1506755594592-349d12a7c52a.jpeg,0.6824,
44,AP_080915020848.jpg,7,central-business-district.jpg,0.6798,
44,AP_080915020848.jpg,8,6th-street.jpg,0.6724,
44,AP_080915020848.jpg,9,1000_F_58368809_JLfp70GQjwUw6ACsVSUFtxAWwXrTFfaP.jpg,0.6711,
44,AP_080915020848.jpg,10,Large-crowd-of-people-014.jpg,0.6702,
45,A_careless_word...A_needless_loss_poster.jpg,1,best-movie-posters-of-all-time-v0-32lofmtktk6g1.jpeg,0.6432,
45,A_careless_word...A_needless_loss_poster.jpg,2,s-l1200-4.jpg,0.6269,
45,A_careless_word...A_needless_loss_poster.jpg,3,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6241,
45,A_careless_word...A_needless_loss_poster.jpg,4,262788.jpg,0.6155,
45,A_careless_word...A_needless_loss_poster.jpg,5,900_Boy Scouts Jamboree.jpg,0.6151,
45,A_careless_word...A_needless_loss_poster.jpg,6,Screenshot 2026-09-13 at 2.42.13 PM.png,0.6104,
45,A_careless_word...A_needless_loss_poster.jpg,7,71AzwgLT2WL.jpg,0.6081,
45,A_careless_word...A_needless_loss_poster.jpg,8,Screenshot 2026-09-13 at 2.40.19 PM.png,0.5975,
45,A_careless_word...A_needless_loss_poster.jpg,9,NPG-78T0884A_1.jpg,0.5957,
45,A_careless_word...A_needless_loss_poster.jpg,10,il_fullxfull.2946516750_ao6g.jpeg,0.5946,
46,"Asso,_scritta_fascista.jpg",1,timon-studler-ABGaVhJxwDQ-unsplash_b99ec30b-edbe-4152-9619-95beb998dd4a-prv.jpg,0.4974,
46,"Asso,_scritta_fascista.jpg",2,christopher-burns-pzMP-RGJ7mY-unsplash-scaled-1.jpg,0.4877,
46,"Asso,_scritta_fascista.jpg",3,TAL-bernina-express-switzerland-PRETTSTEUROTRAIN0426-4e3d53753f7d4de5887ef1c0ab57f662.jpg,0.4849,
46,"Asso,_scritta_fascista.jpg",4,Le_Penseur_by_Rodin_(Kunsthalle_Bielefeld)_2014-04-10.JPG,0.4824,
46,"Asso,_scritta_fascista.jpg",5,Mauricio_Artieda____DZANPXEN8P.jpeg,0.4799,
46,"Asso,_scritta_fascista.jpg",6,photo-1506755594592-349d12a7c52a.jpeg,0.4767,
46,"Asso,_scritta_fascista.jpg",7,f7a8078786ddedc71d709c0c1076a8ed.jpg,0.4742,
46,"Asso,_scritta_fascista.jpg",8,23macfarquharWeb-superJumbo.jpg,0.4726,
46,"Asso,_scritta_fascista.jpg",9,db12166e-abdc-4a7c-b7c0-067d2ea2572a.jpeg,0.4725,
46,"Asso,_scritta_fascista.jpg",10,6th-street.jpg,0.4704,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,1,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.5601,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,2,Richard-M-Nixon-1969.jpeg,0.5475,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,3,gettyimages-872442016.jpeg,0.54,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,4,900_Boy Scouts Jamboree.jpg,0.5349,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,5,Pres-Richard-Nixon-Deng-Xiaoping-Jimmy-Carter-Jan-29-1979.jpeg,0.5334,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,6,Franklin-D-Roosevelt-1937.jpeg,0.53,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,7,John-F-Kennedy.jpeg,0.5296,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,8,il_fullxfull.2429447703_663m.jpg,0.5251,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,9,"Lyndon_B._Johnson,_photo_portrait,_leaning_on_chair,_color_cropped.jpg",0.5095,
47,BRM3885-America-Needs-McGovern-1972-2338x3000.jpg,10,mao-zedong-jiang-jieshi-histoire.jpeg,0.5087,
48,Back'em_Up.jpg,1,900_Boy Scouts Jamboree.jpg,0.5903,
48,Back'em_Up.jpg,2,Registry-of-the-American-Soldier.png,0.5576,
48,Back'em_Up.jpg,3,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.5431,
48,Back'em_Up.jpg,4,MV5BNmEwM2EwMWMtZGYzYy00NTQzLWFkMzYtYjgyYTRmYzY1Zjg2XkEyXkFqcGc@._V1_.jpg,0.5391,
48,Back'em_Up.jpg,5,SamuraiArmor-Feat.jpg,0.5295,
48,Back'em_Up.jpg,6,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.5288,
48,Back'em_Up.jpg,7,Screenshot 2026-09-13 at 2.42.13 PM.png,0.5247,
48,Back'em_Up.jpg,8,images-1 copy 3.jpg,0.5234,
48,Back'em_Up.jpg,9,1000w_q95.jpeg,0.5222,
48,Back'em_Up.jpg,10,images copy.jpg,0.5193,
49,Be_sure_you_have_correct_time^_-_NARA_-_515050 copy.jpg,1,NPG-78T0884A_1.jpg,0.6667,
49,Be_sure_you_have_correct_time^_-_NARA_-_515050 copy.jpg,2,Stalin_in_July_1941-scaled.jpg,0.611,
49,Be_sure_you_have_correct_time^_-_NARA_-_515050 copy.jpg,3,Mao-Zedong-1965.jpeg,0.6102,
49,Be_sure_you_have_correct_time^_-_NARA_-_515050 copy.jpg,4,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6084,
49,Be_sure_you_have_correct_time^_-_NARA_-_515050 copy.jpg,5,zunzun no.2  dia de las far castro.jpg,0.6062,
49,Be_sure_you_have_correct_time^_-_NARA_-_515050 copy.jpg,6,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6035,
49,Be_sure_you_have_correct_time^_-_NARA_-_515050 copy.jpg,7,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6023,
49,Be_sure_you_have_correct_time^_-_NARA_-_515050 copy.jpg,8,GrIbt2WXgAArYDk.jpg,0.6018,
